,clientid,pubclientid,clmbuserid,imprid,siteId,goalid,cityId,stateId,countryDimId,browserId,adslotdimid,ispDimId,osVerDimId,conversion_fraud,clickIp,crtd,itmClmbLId,devTypeDimId
244,36,17,0,0,178,6384,435.0,129163.0,144.0,129639.0,129784,273302.0,199452.0,False,1,965,181,285
245,14,21,0,0,535,4077,10240.0,1802.0,144.0,129408.0,336665,280429.0,359921.0,False,1,965,126,285
246,21,12,0,0,1215,607,436.0,1806.0,144.0,129408.0,264415,136127.0,360788.0,False,1,965,126,285
247,36,17,0,0,178,6384,10278.0,1808.0,144.0,129639.0,129784,133765.0,199452.0,False,1,965,181,285
248,36,1,0,0,4,6384,10240.0,1802.0,144.0,129639.0,208630,190212.0,199414.0,False,1,965,126,285
249,36,17,0,0,178,6384,0.0,1818.0,144.0,129639.0,129239,285749.0,199414.0,False,1,965,181,285
250,36,6,0,0,3,6384,0.0,1803.0,144.0,129639.0,239188,266913.0,199452.0,False,1,965,181,285
251,42,17,1,0,178,7229,435.0,129163.0,144.0,129639.0,129784,280429.0,199452.0,False,1,965,181,285
252,29,0,0,0,3296,4245,10240.0,1802.0,144.0,129408.0,355768,280429.0,360833.0,False,1,965,126,285
253,30,20,0,0,1043,8784,208118.0,1804.0,144.0,129433.0,321109,280429.0,360956.0,False,1,965,126,285
254,36,17,0,0,178,6384,0.0,1800.0,144.0,129639.0,337642,172542.0,199414.0,False,1,965,126,285
255,18,27,0,0,2558,469,0.0,0.0,144.0,129639.0,319007,285107.0,199452.0,False,1,965,126,285
256,18,40,0,0,3192,469,10240.0,1802.0,144.0,129408.0,351985,266737.0,359921.0,False,1,965,181,285
257,45,6,0,0,3,8628,4845.0,1504.0,149.0,129639.0,332783,135885.0,199414.0,False,1,965,126,661
258,21,22,0,0,2607,607,439.0,1815.0,144.0,129408.0,326573,187725.0,359919.0,False,1,965,181,285
259,36,41,0,0,3290,6384,10300.0,1815.0,144.0,129639.0,356952,136127.0,199452.0,False,1,965,126,285
260,45,6,0,0,3,8628,0.0,1504.0,149.0,196034.0,233531,135885.0,199452.0,False,1,965,181,285
261,34,0,0,0,3296,10319,437.0,1808.0,144.0,0.0,355768,280429.0,359921.0,False,1,965,181,285
262,36,38,0,0,3130,6384,10231.0,1799.0,144.0,129467.0,348323,133765.0,199414.0,False,2,965,181,285
263,18,15,0,0,1219,469,34714.0,1799.0,144.0,129408.0,323642,280429.0,360833.0,False,1,965,181,285
264,36,6,0,0,3,6384,10250.0,1803.0,144.0,129639.0,239188,133765.0,199414.0,False,1,965,181,285
265,36,6,0,0,3,6384,10255.0,1804.0,144.0,129639.0,332783,136127.0,199452.0,False,1,965,126,661
266,36,17,0,0,178,6384,440.0,1802.0,144.0,129639.0,129237,266913.0,199625.0,False,1,965,126,285
267,50,38,0,0,3130,10346,0.0,1815.0,144.0,129639.0,348323,266906.0,199522.0,False,1,965,126,661
268,36,17,0,0,178,6384,435.0,129163.0,144.0,129639.0,129237,266906.0,199414.0,False,1,965,181,285
269,36,1,0,0,4,6384,322888.0,1808.0,144.0,129639.0,208630,0.0,199414.0,False,1,965,181,285
270,36,24,0,0,549,6384,0.0,0.0,144.0,129639.0,209035,265493.0,199452.0,False,1,965,181,285
271,18,2,0,0,767,469,10240.0,1802.0,144.0,129408.0,326424,280429.0,360788.0,False,2,965,126,285
272,8,33,0,0,2923,1589,439.0,1815.0,144.0,129433.0,349010,266737.0,359921.0,False,1,965,126,285
273,6,20,0,0,2627,4405,10240.0,1802.0,144.0,129408.0,322157,280429.0,0.0,False,1,965,126,285
274,36,28,0,0,2602,6384,322893.0,1807.0,144.0,129639.0,321523,266906.0,199452.0,False,1,965,181,285
275,46,2,0,0,767,9115,34688.0,1814.0,144.0,129408.0,215442,136127.0,360833.0,False,1,965,181,285
276,45,6,0,0,3,8628,0.0,2442.0,145.0,0.0,336477,265618.0,0.0,False,1,965,126,285
277,45,6,0,0,3,8628,0.0,2442.0,145.0,0.0,233531,265618.0,0.0,False,1,965,126,285
278,36,6,0,0,3,6384,0.0,1809.0,144.0,129639.0,233531,280429.0,199452.0,False,1,965,126,661
279,36,6,0,0,3,6384,435.0,129163.0,144.0,129639.0,332783,136127.0,199414.0,False,2,965,181,285
280,15,17,0,0,179,10553,0.0,1804.0,144.0,129408.0,337641,280429.0,206070.0,False,1,965,126,285
281,19,0,0,0,3296,3370,10292.0,1812.0,144.0,129408.0,355768,280429.0,360833.0,False,1,965,181,285
282,36,17,0,0,178,6384,10243.0,1803.0,144.0,129639.0,129239,151402.0,199414.0,False,1,965,126,661
283,18,6,0,0,667,469,0.0,1811.0,144.0,129408.0,308707,280429.0,360833.0,False,2,965,181,285
284,36,41,0,0,3290,6384,10278.0,1808.0,144.0,129639.0,357097,280429.0,199414.0,False,1,965,126,285
285,45,17,0,0,178,8628,0.0,1504.0,149.0,129639.0,130098,265611.0,199452.0,False,1,965,126,285
286,8,17,0,0,179,1589,435.0,129163.0,144.0,129408.0,129235,280429.0,360833.0,False,1,965,181,285
287,36,17,0,0,178,6384,10314.0,1817.0,144.0,129639.0,337645,280429.0,199452.0,False,1,965,126,285
288,18,6,0,0,667,469,0.0,1818.0,144.0,129408.0,357826,136127.0,360788.0,False,1,965,126,661
289,36,17,0,0,178,6384,10256.0,1804.0,144.0,129639.0,129239,280429.0,199414.0,False,1,965,181,285
290,36,6,0,0,3,6384,437.0,1808.0,144.0,129639.0,332783,180933.0,199452.0,False,1,965,126,285
291,36,6,0,0,3,6384,34755.0,1808.0,144.0,129639.0,239188,133765.0,199452.0,False,1,965,181,285
292,36,17,0,0,178,6384,0.0,1810.0,144.0,129639.0,129239,266906.0,199414.0,False,1,965,181,285
293,36,6,0,0,3,6384,439.0,1815.0,144.0,129639.0,341148,164681.0,199452.0,False,1,965,126,661
294,36,17,0,0,178,6384,10295.0,1814.0,144.0,129639.0,129237,280043.0,199452.0,False,1,965,181,285
295,50,17,0,0,178,10346,439.0,1815.0,144.0,129639.0,337642,266906.0,199414.0,False,1,965,126,285
296,41,33,0,0,2923,9968,437.0,1808.0,144.0,129433.0,334762,165128.0,360833.0,False,2,965,181,285
297,36,41,0,0,3290,6384,435.0,129163.0,144.0,129639.0,356952,136127.0,199414.0,False,1,965,126,285
298,52,20,0,0,2627,10517,439.0,1815.0,144.0,129408.0,322157,280429.0,359919.0,False,1,965,126,285
299,36,28,0,0,2602,6384,0.0,1807.0,144.0,129639.0,325770,280429.0,199414.0,False,1,965,181,285
300,36,17,0,0,178,6384,0.0,0.0,144.0,129639.0,129241,136127.0,199452.0,False,1,965,181,285
301,0,17,0,0,283,10223,435.0,129163.0,144.0,129433.0,236059,136127.0,360788.0,False,1,965,126,285
302,36,41,0,0,3290,6384,34724.0,1807.0,144.0,129639.0,356952,133765.0,360143.0,False,1,965,181,285
303,1,2,0,0,767,280,10240.0,1802.0,144.0,129408.0,215442,136127.0,360833.0,False,1,965,181,285
304,15,0,0,0,3296,10553,10314.0,1817.0,144.0,129639.0,355768,266906.0,199414.0,False,1,965,181,18
305,36,1,0,0,4,6384,440.0,1802.0,144.0,129639.0,353785,266913.0,199452.0,False,1,965,181,285
306,36,6,0,0,3,6384,437.0,1808.0,144.0,129639.0,239188,282855.0,199452.0,False,1,965,126,285
307,36,6,0,0,3,6384,438.0,1818.0,144.0,129639.0,332783,280429.0,199452.0,False,2,965,249,661
308,31,6,0,0,39,8973,437.0,1808.0,144.0,129408.0,332777,136127.0,360956.0,False,2,965,48,661
309,15,17,0,0,283,10553,439.0,1815.0,144.0,129433.0,236059,136127.0,360833.0,False,1,965,249,661
310,36,6,0,0,3,6384,440.0,1802.0,144.0,129639.0,350086,274729.0,199452.0,False,2,965,249,661
311,36,17,1,0,178,6384,0.0,2580.0,144.0,129467.0,129239,281560.0,199625.0,False,1,965,100,661
312,45,6,0,0,3,8628,0.0,2442.0,145.0,0.0,336477,265618.0,0.0,False,3,965,100,661
313,46,2,0,0,767,9115,10314.0,1817.0,144.0,129408.0,215442,187725.0,359921.0,False,1,965,39,661
314,36,18,0,0,379,6384,0.0,1799.0,144.0,129639.0,207070,136127.0,199452.0,False,1,965,249,661
315,36,6,0,0,3,6384,437.0,1808.0,144.0,129639.0,239188,136127.0,199414.0,False,1,965,249,661
316,36,17,0,0,178,6384,0.0,1806.0,144.0,129639.0,129239,180303.0,199452.0,False,2,965,249,661
317,36,17,0,0,178,6384,10314.0,1817.0,144.0,129639.0,129784,280429.0,199452.0,False,1,965,36,661
318,39,6,0,0,3,7803,0.0,0.0,434.0,129408.0,332775,267285.0,206070.0,False,1,965,249,661
319,15,17,0,0,179,10553,10314.0,1817.0,144.0,129408.0,337641,280429.0,359921.0,False,1,965,48,661
320,19,0,0,0,3296,3370,0.0,1815.0,144.0,129408.0,355768,187725.0,206071.0,False,1,965,249,661
321,16,2,0,0,767,6031,10295.0,1814.0,144.0,129408.0,326424,280429.0,359921.0,False,1,965,249,661
322,36,5,0,0,26,6384,436.0,1806.0,144.0,129639.0,339647,134237.0,360140.0,False,1,965,249,661
323,53,1,0,0,74,10549,438.0,1818.0,144.0,129433.0,332026,280429.0,359921.0,False,1,965,62,661
324,18,6,0,0,667,469,436.0,1806.0,144.0,129408.0,357826,187725.0,360833.0,False,2,965,249,661
325,15,17,0,0,179,10553,0.0,1809.0,144.0,129408.0,337640,136127.0,359919.0,False,1,965,249,661
326,18,29,0,0,2608,469,0.0,2431.0,145.0,129639.0,322223,186936.0,199452.0,False,1,965,249,661
327,36,17,0,0,178,6384,0.0,1815.0,144.0,129639.0,129239,266906.0,199414.0,False,2,965,39,661
328,45,6,0,0,3,8628,0.0,2437.0,145.0,0.0,336477,272343.0,0.0,False,1,965,48,661
329,36,17,0,0,178,6384,34705.0,1811.0,144.0,129639.0,130098,266906.0,199522.0,False,1,965,249,661
330,49,33,0,0,2923,10063,34755.0,1808.0,144.0,129433.0,334762,280429.0,360833.0,False,1,965,39,661
331,36,1,0,0,4,6384,0.0,0.0,144.0,129639.0,353785,280429.0,199452.0,False,2,965,33,661
332,15,33,0,0,2923,10553,0.0,1803.0,144.0,129433.0,334760,273302.0,360833.0,False,1,965,249,661
333,36,1,0,0,4,6384,10300.0,1815.0,144.0,129639.0,353785,280429.0,199414.0,False,1,965,48,661
334,36,41,0,0,3290,6384,0.0,1810.0,144.0,129639.0,356952,133765.0,199414.0,False,1,965,249,661
335,4,2,0,0,767,722,0.0,2571.0,144.0,129408.0,215441,280429.0,360833.0,False,1,965,39,661
336,19,0,0,0,3296,3370,10243.0,1803.0,144.0,129408.0,355768,280429.0,360956.0,False,2,965,249,661
337,36,17,0,0,178,6384,0.0,1810.0,144.0,129639.0,129239,148496.0,199414.0,False,1,965,249,661
338,36,1,0,0,4,6384,439.0,1815.0,144.0,129639.0,353785,280429.0,199452.0,False,1,965,63,661
339,36,17,0,0,178,6384,0.0,2571.0,144.0,129639.0,129784,266906.0,199452.0,False,1,965,249,661
340,36,17,0,0,178,6384,0.0,1803.0,144.0,129639.0,129239,187725.0,199452.0,False,1,965,249,661
341,34,0,0,0,3296,10319,34755.0,1808.0,144.0,129408.0,355768,154900.0,360833.0,False,1,965,249,661
342,36,41,0,0,3290,6384,435.0,129163.0,144.0,129639.0,356952,280429.0,199452.0,False,2,965,249,661
343,36,17,0,0,178,6384,0.0,2571.0,144.0,129639.0,129239,266906.0,199452.0,False,1,965,249,661
344,36,17,0,0,178,6384,436.0,1806.0,144.0,129639.0,129241,145456.0,199452.0,False,1,965,62,661
345,36,41,0,0,3290,6384,437.0,1808.0,144.0,129639.0,356952,273302.0,199414.0,False,1,965,249,661
346,16,2,0,0,49,6031,10295.0,1814.0,144.0,129408.0,129186,187725.0,360833.0,False,1,965,100,661
347,31,6,0,0,667,8973,437.0,1808.0,144.0,129408.0,317403,280429.0,359921.0,False,1,965,62,661
348,36,17,0,0,178,6384,437.0,1808.0,144.0,129639.0,129239,0.0,199452.0,False,1,965,100,661
349,9,34,0,0,2925,405,10314.0,1817.0,144.0,129433.0,334785,280429.0,359921.0,False,1,965,33,661
350,26,0,0,0,3296,7243,10278.0,1808.0,144.0,129408.0,355768,280429.0,359921.0,False,1,965,100,661
351,36,1,1,0,4,6384,0.0,1803.0,144.0,129639.0,208630,266906.0,199414.0,False,1,965,249,661
352,18,33,1,0,2923,469,437.0,1808.0,144.0,129433.0,334759,266913.0,359919.0,False,1,965,100,661
353,46,2,0,0,767,9115,10263.0,1806.0,144.0,129408.0,215442,136127.0,360831.0,False,1,965,100,661
354,26,0,0,0,3296,7243,10278.0,1808.0,144.0,129408.0,355768,133765.0,360833.0,False,1,965,39,661
355,15,6,0,0,3,10553,435.0,129163.0,144.0,129639.0,355913,280429.0,199452.0,False,1,965,249,661
356,36,17,0,0,178,6384,34728.0,1815.0,144.0,129639.0,337645,136127.0,360147.0,False,1,965,62,661
357,50,6,0,0,3,10346,0.0,1807.0,144.0,129639.0,332783,0.0,360138.0,False,1,965,36,661
358,36,41,0,0,3290,6384,10295.0,1814.0,144.0,129639.0,356952,136127.0,199522.0,False,1,965,249,661
359,15,17,0,0,179,10553,440.0,1802.0,144.0,129408.0,210792,136127.0,359921.0,False,1,965,28,661
360,18,40,0,0,3192,469,437.0,1808.0,144.0,129408.0,351985,151879.0,360833.0,False,1,965,62,661
361,36,41,0,0,3290,6384,34720.0,1807.0,144.0,129639.0,357097,267504.0,199452.0,False,1,965,63,661
362,36,17,0,0,178,6384,436.0,1806.0,144.0,129639.0,129784,266906.0,199414.0,False,1,965,36,661
363,36,41,0,0,3290,6384,10267.0,1807.0,144.0,129639.0,356952,266906.0,199414.0,False,1,965,249,661
364,15,17,0,0,179,10553,0.0,1811.0,144.0,129408.0,210793,280429.0,360833.0,False,1,965,249,661
365,36,41,0,0,3290,6384,0.0,1807.0,144.0,129639.0,356952,267504.0,199414.0,False,2,965,249,661
366,19,0,0,0,3296,3370,10314.0,1817.0,144.0,129408.0,355768,280429.0,360833.0,False,1,965,28,661
367,8,27,0,0,2558,1589,0.0,2432.0,145.0,129639.0,319007,149453.0,0.0,False,1,965,249,661
368,15,33,0,0,2923,10553,437.0,1808.0,144.0,129433.0,334758,136127.0,359921.0,False,1,965,249,661
369,43,6,0,0,667,7485,34755.0,1808.0,144.0,129408.0,317403,162894.0,206064.0,False,1,965,249,661
370,36,17,0,0,178,6384,439.0,1815.0,144.0,129639.0,129784,133765.0,199452.0,False,2,965,63,661
371,34,0,0,0,3296,10319,437.0,1808.0,144.0,129408.0,355768,280429.0,359921.0,False,1,965,39,661
372,36,6,0,0,3,6384,0.0,1811.0,144.0,129639.0,350086,178145.0,199414.0,False,1,965,63,661
373,36,17,0,0,178,6384,10243.0,1803.0,144.0,129639.0,337645,151402.0,199522.0,False,2,965,48,661
374,8,33,0,0,2923,1589,0.0,2431.0,145.0,129433.0,334758,282895.0,359919.0,False,2,965,249,661
375,21,41,0,0,3291,607,438.0,1818.0,144.0,129408.0,355689,187725.0,360751.0,False,1,965,62,661
376,36,41,0,0,3290,6384,0.0,1815.0,144.0,129639.0,356952,266906.0,199505.0,False,1,965,36,661
377,9,17,0,0,179,405,0.0,1811.0,144.0,129408.0,337639,280429.0,359921.0,False,1,965,249,661
378,36,6,0,0,3,6384,0.0,1811.0,144.0,129639.0,332775,178143.0,199414.0,False,1,965,33,661
379,36,17,0,0,178,6384,34714.0,1799.0,144.0,129639.0,337642,284796.0,199452.0,False,1,965,33,661
380,36,28,0,0,2602,6384,10269.0,1807.0,144.0,129639.0,325770,266906.0,199452.0,False,1,965,62,661
381,36,41,0,0,3290,6384,10291.0,2578.0,144.0,129639.0,356952,172725.0,199452.0,False,1,965,36,661
382,36,6,0,0,3,6384,10250.0,1803.0,144.0,129639.0,239188,0.0,199452.0,False,1,965,249,661
383,50,6,0,0,3,10346,10234.0,129163.0,144.0,129639.0,350086,266737.0,199452.0,False,1,965,63,285
384,36,17,1,0,178,6384,435.0,129163.0,144.0,129639.0,129239,280429.0,199452.0,False,2,965,33,661
385,18,17,0,0,179,469,10286.0,1810.0,144.0,0.0,210792,280429.0,360833.0,False,2,965,33,661
386,36,6,0,0,3,6384,440.0,1802.0,144.0,129639.0,350086,136127.0,199452.0,False,1,965,62,661
387,18,33,0,0,2923,469,435.0,129163.0,144.0,129433.0,334760,266737.0,360833.0,False,1,965,33,661
388,9,31,0,0,2714,405,437.0,1808.0,144.0,196034.0,326536,155404.0,199452.0,False,1,965,100,661
389,36,35,0,0,2958,6384,0.0,0.0,144.0,129639.0,336428,0.0,199414.0,False,1,965,100,661
390,36,41,0,0,3290,6384,10314.0,1817.0,144.0,0.0,356952,266913.0,360234.0,False,1,965,28,661
391,15,17,0,0,179,10553,0.0,1803.0,144.0,129408.0,337641,187725.0,360833.0,False,1,965,62,661
392,36,41,0,0,3290,6384,435.0,129163.0,144.0,129639.0,356952,266737.0,199452.0,False,1,965,249,661
393,18,8,0,0,1028,469,440.0,1802.0,144.0,129408.0,351842,140092.0,360833.0,False,1,965,62,661
394,28,20,0,0,1057,6630,437.0,1808.0,144.0,0.0,315157,280429.0,360833.0,False,1,965,62,661
395,36,1,0,0,4,6384,0.0,1804.0,144.0,129639.0,129117,280429.0,199452.0,False,1,965,249,661
396,45,6,0,0,3,8628,0.0,2437.0,145.0,0.0,233531,150733.0,0.0,False,1,965,63,661
397,21,2,0,0,767,607,437.0,1808.0,144.0,129408.0,327032,280429.0,359921.0,False,1,965,63,285
398,38,20,0,0,2627,9767,10233.0,1799.0,144.0,129408.0,322157,0.0,359921.0,False,1,965,48,661
399,36,17,0,0,178,6384,208114.0,1814.0,144.0,129639.0,129239,281987.0,199452.0,False,1,965,63,661
400,36,17,0,0,178,6384,435.0,129163.0,144.0,129639.0,337645,266737.0,199414.0,False,1,965,249,661
401,4,22,0,0,2607,722,10239.0,1801.0,144.0,129408.0,326573,136127.0,360833.0,False,1,965,249,661
402,50,17,0,0,178,10346,0.0,1815.0,144.0,129639.0,129239,266913.0,199522.0,False,2,965,100,661
403,36,28,0,0,2602,6384,0.0,1807.0,144.0,129639.0,321523,180916.0,199452.0,False,1,965,39,661
404,36,6,0,0,3,6384,34719.0,1815.0,144.0,129639.0,332783,280429.0,199452.0,False,1,965,39,661
405,36,17,0,0,178,6384,0.0,1799.0,144.0,129639.0,337643,0.0,199414.0,False,1,965,249,661
406,19,0,0,0,3296,3370,0.0,1810.0,144.0,129408.0,355768,280429.0,360956.0,False,1,965,249,661
407,36,41,0,0,3290,6384,0.0,1815.0,144.0,129639.0,356952,266906.0,199414.0,False,1,965,249,661
408,36,41,0,0,3290,6384,439.0,1815.0,144.0,129639.0,356952,280429.0,199414.0,False,1,965,249,661
409,36,6,0,0,3,6384,10316.0,1817.0,144.0,196034.0,332783,149468.0,199452.0,False,1,965,249,661
410,36,17,0,0,178,6384,10240.0,1802.0,144.0,129639.0,129784,136127.0,199452.0,False,1,965,249,661
411,36,29,0,0,2608,6384,0.0,1810.0,144.0,129639.0,322217,136127.0,199414.0,False,1,965,63,661
412,36,15,0,0,204,6384,435.0,129163.0,144.0,129639.0,337845,136127.0,199414.0,False,2,965,249,661
413,49,0,0,0,3296,10063,437.0,1808.0,144.0,0.0,355768,280429.0,360833.0,False,1,965,36,661
414,49,0,0,0,3296,10063,437.0,1808.0,144.0,0.0,355768,280429.0,360833.0,False,2,965,36,661
415,36,5,0,0,26,6384,34728.0,1815.0,144.0,129639.0,339647,266906.0,199414.0,False,1,965,63,661
416,36,6,0,0,3,6384,439.0,1815.0,144.0,129639.0,239188,136127.0,199452.0,False,1,965,249,661
417,49,0,0,0,3296,10063,10295.0,1814.0,144.0,196030.0,355768,280429.0,361447.0,False,3,965,62,661
418,36,1,0,0,4,6384,0.0,1817.0,144.0,129639.0,355672,266906.0,199414.0,False,1,965,39,661
419,36,41,0,0,3290,6384,0.0,1806.0,144.0,129639.0,356952,133765.0,199414.0,False,2,965,249,18
420,36,17,0,0,178,6384,10314.0,1817.0,144.0,129639.0,129239,280429.0,199414.0,False,1,965,249,661
421,36,1,0,0,4,6384,0.0,1808.0,144.0,129639.0,129899,0.0,199414.0,False,1,965,62,661
422,4,9,0,0,85,722,10278.0,1808.0,144.0,129433.0,195755,136127.0,359921.0,False,1,965,249,661
423,36,41,0,0,3290,6384,10314.0,1817.0,144.0,129639.0,356952,280429.0,199452.0,False,2,965,249,661
424,36,14,0,0,205,6384,10300.0,1815.0,144.0,129639.0,351351,264684.0,199452.0,False,1,965,249,661
425,18,6,0,0,39,469,438.0,1818.0,144.0,129408.0,355670,281745.0,360833.0,False,1,965,100,661
426,47,12,0,0,1215,9836,436.0,1806.0,144.0,129408.0,264415,266906.0,360833.0,False,1,965,39,661
427,36,1,0,0,4,6384,10240.0,1802.0,144.0,129639.0,353785,147570.0,199452.0,False,1,965,62,18
428,47,6,0,0,39,9836,0.0,0.0,144.0,129639.0,215714,265203.0,199522.0,False,1,965,63,661
429,36,6,0,0,621,6384,439.0,1815.0,144.0,129639.0,210786,280429.0,0.0,False,1,965,249,661
430,36,1,0,0,4,6384,437.0,1808.0,144.0,129639.0,208630,151879.0,199452.0,False,1,965,63,661
431,25,6,0,0,39,1240,436.0,1806.0,144.0,129408.0,259397,136127.0,360833.0,False,1,965,39,661
432,45,6,0,0,3,8628,0.0,2437.0,145.0,0.0,336477,150733.0,0.0,False,1,965,249,661
433,4,35,1,0,2958,722,435.0,129163.0,144.0,129639.0,336428,280429.0,199522.0,False,2,965,62,661
434,36,41,0,0,3290,6384,439.0,1815.0,144.0,129639.0,356952,280429.0,199452.0,False,3,965,39,661
435,36,41,0,0,3290,6384,10295.0,1814.0,144.0,129639.0,356952,280429.0,199452.0,False,3,965,39,661
436,26,0,0,0,3296,7243,0.0,1801.0,144.0,129408.0,355768,136127.0,360956.0,False,1,965,249,661
437,18,7,0,0,66,469,10309.0,2577.0,144.0,129639.0,264438,280429.0,199522.0,False,1,965,48,661
438,36,6,0,0,3,6384,10278.0,1808.0,144.0,129639.0,239188,280043.0,199452.0,False,1,965,62,661
439,36,17,0,0,178,6384,0.0,1811.0,144.0,129639.0,129239,280429.0,199452.0,False,1,965,28,661
440,42,6,2,0,3,7229,438.0,1818.0,144.0,129639.0,355914,133765.0,199522.0,False,1,965,33,661
441,44,12,0,0,1215,9583,436.0,1806.0,144.0,129408.0,326428,136127.0,0.0,False,1,965,249,661
442,9,22,0,0,2174,405,0.0,1810.0,144.0,129408.0,317616,280429.0,359919.0,False,1,965,249,661
443,38,0,0,0,3296,9767,0.0,0.0,144.0,129408.0,355768,133765.0,360833.0,False,2,965,28,661
444,19,0,0,0,3296,3370,439.0,1815.0,144.0,129408.0,355768,280429.0,360956.0,False,2,965,28,661
445,42,17,1,0,178,7229,10233.0,1799.0,144.0,129639.0,129784,0.0,199414.0,False,1,965,48,661
446,36,28,0,0,2602,6384,10269.0,1807.0,144.0,129639.0,321523,266906.0,199452.0,False,1,965,63,661
447,36,17,0,0,178,6384,10278.0,1808.0,144.0,129639.0,337642,273302.0,199414.0,False,1,965,249,661
448,36,6,0,0,3,6384,437.0,1808.0,144.0,129639.0,332783,180916.0,199522.0,False,2,965,249,661
449,4,16,0,0,2901,722,10233.0,1799.0,144.0,129408.0,332771,273302.0,359921.0,False,1,965,249,661
450,32,0,0,0,3296,4551,10295.0,1814.0,144.0,129639.0,355768,280429.0,0.0,False,1,965,100,661
451,36,17,0,0,178,6384,10240.0,1802.0,144.0,129639.0,337642,266913.0,199505.0,False,1,965,100,661
452,36,17,0,0,178,6384,34708.0,2570.0,144.0,129639.0,129239,281885.0,199414.0,False,1,965,249,661
453,36,28,0,0,2602,6384,34720.0,1807.0,144.0,129639.0,321523,266906.0,199414.0,False,1,965,28,661
454,26,0,0,0,3296,7243,440.0,1802.0,144.0,129639.0,355768,136127.0,199452.0,False,1,965,33,661
455,42,19,0,0,245,7229,10250.0,1803.0,144.0,129639.0,254786,190004.0,199414.0,False,1,965,39,661
456,53,0,0,0,3296,10549,10240.0,1802.0,144.0,129639.0,355768,280429.0,199452.0,False,1,965,63,661
457,36,6,0,0,3,6384,0.0,1810.0,144.0,129639.0,341149,157825.0,199452.0,False,1,965,48,661
458,36,41,1,0,3290,6384,10310.0,1817.0,144.0,129639.0,356952,278926.0,199452.0,False,1,965,249,661
459,36,17,0,0,178,6384,436.0,1806.0,144.0,129639.0,129237,165550.0,199452.0,False,1,965,249,661
460,36,17,1,0,178,6384,0.0,1811.0,144.0,129639.0,129239,280429.0,199414.0,False,1,965,249,661
461,36,35,0,0,2958,6384,0.0,0.0,144.0,129639.0,336428,150230.0,199414.0,False,1,965,249,661
462,30,0,0,0,3296,8784,10314.0,1817.0,144.0,129639.0,355768,280429.0,199414.0,False,3,965,100,661
463,19,0,0,0,3296,3370,10239.0,1801.0,144.0,129408.0,355768,136127.0,360833.0,False,2,965,249,661
464,36,6,0,0,3,6384,0.0,1803.0,144.0,129639.0,239188,266906.0,199414.0,False,2,965,39,661
465,36,17,0,0,178,6384,437.0,1808.0,144.0,129639.0,337642,266031.0,199414.0,False,2,965,249,661
466,36,17,0,0,178,6384,0.0,0.0,144.0,129639.0,337642,152418.0,199452.0,False,1,965,100,661
467,36,15,0,0,204,6384,10233.0,1799.0,144.0,129639.0,323101,187798.0,199414.0,False,2,965,249,661
468,26,0,0,0,3296,7243,437.0,1808.0,144.0,129639.0,355768,136127.0,199452.0,False,2,965,28,661
469,45,6,0,0,3,8628,4829.0,1504.0,149.0,129639.0,332775,280693.0,361320.0,False,1,965,249,661
470,36,2,0,0,16,6384,10240.0,1802.0,144.0,129639.0,341360,277934.0,199452.0,False,1,965,36,661
471,50,14,0,0,205,10346,0.0,1815.0,144.0,129639.0,336796,266906.0,199452.0,False,1,965,62,661
472,36,6,0,0,3,6384,10240.0,1802.0,144.0,129639.0,239188,136127.0,0.0,False,1,965,249,661
473,36,6,0,0,3,6384,10240.0,1802.0,144.0,129639.0,332775,136127.0,199414.0,False,1,965,249,661
474,36,6,0,0,3,6384,438.0,1818.0,144.0,129639.0,350086,136127.0,199452.0,False,2,965,249,661
475,19,0,1,0,3296,3370,10278.0,1808.0,144.0,129408.0,355768,187725.0,360833.0,False,2,965,249,661
476,36,41,0,0,3290,6384,0.0,1807.0,144.0,129639.0,356952,266906.0,199452.0,False,1,965,36,661
477,36,17,0,0,178,6384,439.0,1815.0,144.0,129639.0,337642,266913.0,199452.0,False,2,965,48,661
478,18,15,0,0,1219,469,2942.0,2929.0,433.0,129408.0,328058,0.0,360833.0,False,2,965,62,661
479,36,17,0,0,178,6384,10291.0,2578.0,144.0,129639.0,337645,136127.0,0.0,False,1,965,249,661
480,36,17,1,0,178,6384,10233.0,1799.0,144.0,129639.0,337645,0.0,199414.0,False,1,965,100,661
481,21,15,0,0,1219,607,435.0,129163.0,144.0,129408.0,264408,136127.0,359921.0,False,1,965,48,661
482,36,41,0,0,3290,6384,439.0,1815.0,144.0,129639.0,356952,280429.0,199414.0,False,1,965,63,285
483,30,0,0,0,3296,8784,10314.0,1817.0,144.0,129639.0,355768,280429.0,199414.0,False,1,965,100,661
484,36,6,0,0,3,6384,10276.0,1808.0,144.0,129639.0,239188,189497.0,199452.0,False,1,965,249,661
485,36,41,0,0,3290,6384,10286.0,1810.0,144.0,129639.0,356952,266906.0,199452.0,False,1,965,33,661
486,36,30,0,0,2643,6384,10286.0,1810.0,144.0,129639.0,326269,151879.0,199452.0,False,1,965,249,661
487,36,6,0,0,3,6384,436.0,1806.0,144.0,129771.0,332783,266737.0,199522.0,False,1,965,62,661
488,8,33,0,0,2923,1589,2942.0,2929.0,433.0,129433.0,349010,146453.0,360765.0,False,1,965,39,661
489,36,17,0,0,178,6384,440.0,1802.0,144.0,129639.0,129239,136127.0,199452.0,False,1,965,33,661
